"New User","Novo Usuário"
"New Variable","Nova Variável"
"New Website","Novo Website"
"New password field cannot be empty.","O campo nova senha não pode estar em branco."
"Newsletter","Newsletter"
"Newsletter Problems","Problemas da Newsletter"
"Newsletter Queue","Fila da Newsletter"
"Newsletter Subscribers","Inscritos da Newsletter"
"Newsletter Templates","Templates da Newsletter"
"Next month (hold for menu)","Próximo mês (segure para menu)"
"Next year (hold for menu)","Próximo ano (segure para menu)"
"No","Não"
"No (price without tax)","Não (preço sem imposto)"
"No Data Found","Nenhum Dado Encontrado"
"No Templates Found","Nenhum Template Encontrado"
"No change","Nenhuma mudança"
"No customer id defined.","Nenhum id de cliente definido."
"No information available.","Nenhuma informação disponível."
"No profile loaded...","Nenhum perfil carregado..."
"No records found for this period.","Nenhum registro encontrado para este período."
"No records found.","Nenhum registro encontrado."
"No report code specified.","Nenhum código de relatório especificado."
"No search keywords.","Nenhuma palavra chave para pesquisar."
"No search modules were registered","Nenhum módulo de pesquisa foi registrado"
"No wishlist item id defined.","Nenhum id de lista de pedidos definido."
"None","Nenhum"
"Note:","Nota:"
"Notes","Notas"
"Notifications","Notificações"
"Number of Orders","Número de Pedidos"
"Number of Uses","Número de Usos"
"Number of Views","Número de Visualizações"
"Number of records:","Número de registros:"
"OAuth Consumers","Consumidores OAuth"
"OAuth authorization for admin","Autorização OAuth para admin"
"OAuth authorization simple for admin","Autorização OAuth simples para admin"
"OK","OK"
"Old rate:","Taxa velha:"
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Uma vez que você acessar a sua conta PayPal Advanced, navegue até o menu Configurações de Serviço - Páginas de Checkout Hospedadas - Configuração e defina as opções descritas abaixo"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Uma vez que você acessar a sua conta PayPal Payflow Link, navegue até o menu Configurações de Serviço - Páginas de Checkout Hospedadas - Configuração e defina as opções descritas abaixo"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","Um ou mais arquivos de media falhou em ser sincronizado durante o processo de sincronização de armazenamentos de media. Consulte o arquivo de log para obter detalhes."
"One or more of the Cache Types are invalidated:","Um ou mais Tipos de Cache estão invalidados:"
"Online Customers","Clientes Online"
"Only Once (version upgrade)","Somente Uma Vez (atualização de versão)"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Somente atributos com o escopo ""Global"", tipo de campo ""Dropdown"" e Usar Para Criar Produto Configurável ""Sim"" estão disponíveis."
"Only mapped fields","Somente campos mapeados"
"Optional","Opcional"
"Options","Opções"
"Options is required","Opções é obrigatório"
"Order","Pedido"
"Order #%s","Pedido #%s"
"Order #%s (%s)","Pedido #%s (%s)"
"Order Created Date","Data de Criação de Pedido"
"Order ID","ID do Pedido"
"Order Totals","Totais de Pedidos"
"Order Updated Date","Data de Atualização do Pedido"
"Order Updated Date report is real-time, does not need statistics refreshing.","O relatório de Data de Atualização de Pedido é em tempo real, não é necessário a atualização de estatísticas."
"Orders","Pedidos"
"Original Magento attribute names in first row:","Nome de atributo originais do Magento na primeira linha:"
"Out of stock","Fora de estoque"
"PDT (Payment Data Transfer) Only","Somente PDT (Payment Data Transfer)"
"Package Extensions","Extensões de Pacote"
"Pages","Páginas"
"Parent Product Thumbnail","Miniatura do Produto Pai"
"Parent Transaction ID","ID da Transação Pai"
"Passive mode","Modo passivo"
"Password","Senha"
"Password Confirmation","Confirmação de Senha"
"Password confirmation must be same as password.","A Confirmação de Senha deve ser igual a senha."
"Password must be at least of %d characters.","A Senha precisa conter pelo menos %d caracteres."
"Password must include both numeric and alphabetic characters.","A Senha deve conter caracteres númericos e alfabéticos."
"Password:","Senha:"
"Path:","Caminho:"
"Payment method instance is not available.","A instância do método de pagamento não está disponível."
"Payment method is not available.","O método de pagamento mão está disponível."
"Payment method must be specified.","O método de pagamento deve ser especificado."
"Pending Reviews","Avaliações Pendentes"
"Pending Tags","Tags Pendentes"
"Per Item","Por Item"
"Per Order","Por Pedido"
"Percent","Percentual"
"Performed At","Realizado Em"
"Period","Período"
"Permanent (301)","Permanente (301)"
"Permissions","Permissões"
"Personal Information","Informação Pessoal"
"Phone:","Telefone:"
"Please Select","Por Favor Selecione"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Por favor confirme a mudança de site. Todos os dados que não foram salvos serão perdidos."
"Please enter 6 or more characters.","Por favor digite 6 ou mais caracteres."
"Please enter a number greater than 0 in this field.","Por favor digite um número maior que 0 neste campo."
"Please enter a valid $ amount. For example $100.00.","Por favor digite uma quantidade $ válida. Por exemplo $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Por favor digite uma URL válida. Por exemplo http://www.exemplo.com ou www.exemplo.com"
"Please enter a valid URL. http:// is required","Por favor digite uma URL válida. http:// é obrigatório"
"Please enter a valid credit card number.","Por favor digite um número de cartão de crédito válido."
"Please enter a valid date.","Por favor digite uma data válida."
"Please enter a valid email address. For example johndoe@domain.com.","Por favor digite um endereço de email válido. Por exemplo seunome@dominio.com."
"Please enter a valid email.","Por favor digite um email válido."
"Please enter a valid number in this field.","Por favor digite um número válido neste campo."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Por favor digite um número de telefone válido. Por exemplo (21) 5555-5555 ou 21-5555-5555."
"Please enter a valid social security number. For example 123-45-6789.","Por favor digite um número de segurança social válido. Por exemplo 123-45-6789."
"Please enter a valid value from list","Por favor digite um valor válido da lista"
"Please enter a valid value, ex: 10,20,30","Por favor digite um valor válido, ex: 10,20,30"
"Please enter a valid zip code.","Por favor digite um cep válido."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Por favor digite um cep válido. Por exemplo 21000-000."
"Please enter another credit card number to complete your purchase.","Por favor digite outro número de cartão de crédito para completar sua compra."
"Please enter password","Por favor digite uma senha"
"Please enter password to confirm rollback.","Por favor digite a senha para confirmar a reversão."
"Please enter valid password.","Por favor digite uma senha válida."
"Please make sure that all global admin search modules are installed and activated.","Por favor certifique-se que todos os módulos de busca de administração globais estão instalados e ativados."
"Please make sure that your changes were saved before running the profile.","Por favor certifique-se de que suas alterações foram salvas antes de executar o perfil."
"Please make sure your passwords match.","Por favor certifique-se de suas senhas coincidem."
"Please select State/Province.","Por favor selecione um Estado."
"Please select a customer.","Por favor selecione um cliente."
"Please select a store.","Por favor selecione uma loja."
"Please select an option.","Por favor selecione uma opção."
"Please select catalog searches.","Por favor selecione as pesquisas do catálogo."
"Please select customer(s).","Por favor selecione um ou mais clientes."
"Please select message(s).","Por favor selecione uma ou mais mensagens."
"Please select one of the above options.","Por favor selecione uma das opções acima."
"Please select one of the options.","Por favor selecione uma das opções."
"Please select review(s).","Por favor selecione uma ou mais avaliações."
"Please select tag(s).","Por favor selecione uma ou mais tags."
"Please specify backup creation options","Por favor especifique as opções de criação de backup"
"Please specify the admin custom URL.","Por favor especifique a URL personalizada de administração."
"Please try to logout and sign in again.","Por favor tente sair e entrar novamente."
"Please type the letters from the image:","Por favor digite as letras da imagem:"
"Please use in this field only ""a-z,0-9,_"".","Por favor use neste campo somente ""a-z,0-9,_""."
"Please use letters only (a-z) in this field.","Por favor use somente letras (a-z) neste campo."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Por favor use somente números neste campo. Por favor evite espaços ou outros caracteres como pontos e vírgulas."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Por favor use somente letras (a-z or A-Z), números (0-9) ou espaços neste campo."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Por favor use somente letras (a-z) ou números (0-9) neste campo. Espaços ou outros caracteres não são permitidos."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Por favor use somente letras (a-z) ou números (0-9) ou espaços e # neste campo."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Por favor use a data neste formato: dd/mm/yyyy. Por exemplo 17/03/2006 para 17 de Março de 2006."
"Please wait while the indexes are being refreshed.","Por favor aguarde enquanto os índices estão sendo atualizados."
"Please wait, loading...","Por favor aguarde, carregando..."
"Please wait...","Por favor aguarde..."
"Please, add some answers to this poll first.","Por favor, adicione primeiro algumas respostas nesta enquete."
"Please, select ""Visible in Stores"" for this poll first.","Por favor, selecione primeiro ""Visível nas Lojas"" para esta enquete."
"Poll Manager","Gerenciador de Enquetes"
"Polls","Enquetes"
"Popular","Popular"
"Position","Posição"
"Position of Watermark for %s","Posição da Marca D'água para %s"
"Pregenerated product images files.","Arquivos de imagens de produtos pré gerados."
"Prev. month (hold for menu)","Mês anterior (segure para menu)"
"Prev. year (hold for menu)","Ano anterior (segure para menu)"
"Preview","Visualizar"
"Preview Template","Visualizar Template"
"Price","Preço"
"Price alert subscription was saved.","Assinatura de alerta de preço foi salva."
"Price:","Preço:"
"Processed <strong>%s%% %s/%d</strong> records","<strong>%s%% %s/%d</strong> registros processados"
"Product","Produto"
"Product Name","Nome do Produto"
"Product Reviews","Avaliações de Produto"
"Product Tax Classes","Classes de Imposto do Produto"
"Product Thumbnail Itself","Miniatura do Produto em Si"
"Product is not loaded.","O produto não foi carregado."
"Product:","Produto:"
"Products","Produtos"
"Products Bestsellers Report","Relatório de Produtos Mais Vendidos"
"Products Most Viewed Report","Relatório de Produtos Mais Visualizados"
"Products Ordered","Produtos Encomendados"
"Products in Carts","Produtos em Carrinhos"
"Profile Action","Ação do Perfil"
"Profile Actions XML","XML de Ações do Perfil"
"Profile Direction","Direção do Perfil"
"Profile History","Histórico do Perfil"
"Profile Information","Informação do Perfil"
"Profile Name","Nome do Perfil"
"Profile Payments","Pagamentos do Perfil"
"Profile Schedule","Cronograma do Perfil"
"Profile Wizard","Assistente de Perfil"
"Profiles","Perfis"
"Promo","Promo"
"Promotions","Promoções"
"Purchased Item","Item Comprado"
"Put store on the maintenance mode while backup creation","Coloque a loja no modo de manutenção durante a criação de backup"
"Put store on the maintenance mode while rollback processing","Coloque a loja no modo de manutenção durante o processo de reversão"
"Quantity","Quantidade"
"Queue Refresh","Atualizar Fila"
"Queued... Cancel","Em Fila... Cancelar"
"REST Roles","Cargos REST"
"Radio Buttons","Botões Radio"
"Rates","Taxas"
"Read details","Leia os detalhes"
"Rebuild","Reconstruir"
"Rebuild Catalog Index","Reconstruir o Índice do Catálogo"
"Rebuild Flat Catalog Category","Reconstruir o Catálogo de Categorias Flat"
"Rebuild Flat Catalog Product","Reconstruir o Catálogo de Produtos Flat"
"Recent Orders","Pedidos Recentes"
"Recent statistics have been updated.","As estatísticas recentes foram atualizadas."
"Recurring Profile View","Visão de Perfil Recorrente"
"Recursive Dir","Diretório Recursivo"
"Redirect","Redirecionar"
"Reference","Referência"
"Reference ID","ID de Referência"
"Refresh","Atualizar"
"Refresh Now*","Atualizar Now*"
"Refresh Statistics","Atualizar Estatísticas"
"Region/State","Região/Estado"
"Regular Price:","Preço Normal:"
"Reject","Rejeit"
"Reject token authorization Pop Up for admin","Pop Up de rejeição de token de autorização para admin"
"Reject token authorization for admin","Rejeição de token de autorização para admin"
"Rejection Of Authorization","Rejeição de Autorização"
"Release","Lançamento"
"Release Stability","Estabilidade do Lançamento"
"Release Version","Versão do Lançamento"
"Reload captcha","Recarregar captcha"
"Remote FTP","FTP Remoto"
"Remove","Remover"
"Reports","Relatórios"
"Request Path","Caminho da Solicitação"
"Required","Obrigatório"
"Reset","Redefinir"
"Reset Filter","Redefinir Filtro"
"Reset Password","Redefinir Senha"
"Reset a Password","Redefinir uma Senha"
"Resize","Redimensionar"
"Resource Access","Acesso de Recursos"
"Resources","Recursos"
"Results","Resultados"
"Retrieve Password","Recuperar Senha"
"Return Html Version","Versão do Html de Retorno"
"Revenue","Receita"
"Reviews","Avaliações"
"Reviews and Ratings","Avaliações e Classificações"
"Rewrite Rules","Regras de Reescrita"
"Role ID","ID do Cargo"
"Role Info","Infor. do Cargo"
"Role Information","Informação do Cargo"
"Role Name","Nome do Cargo"
"Role Resources","Recursos do Cargo"
"Role Users","Usuários do Cargo"
"Roles","Cargos"
"Roles Resources","Recursos dos Cargos"
"Rotate CCW","Girar em sentido Anti-horário"
"Rotate CW","Girar em sentido horário"
"Run","Executar"
"Run Profile","Executar Perfil"
"Run Profile Inside This Window","Executar Perfil Dentro Desta Janela"
"Run Profile in Popup","Executar Perfil em Popup"
"Running... Kill","Executando... Abortar"
"SKU","SKU"
"SKU:","SKU:"
"SSL Error: Invalid or self-signed certificate","Erro SSL: Certificado inválido ou auto-assinado"
"Sales","Vendas"
"Sales Report","Relatório de Vendas"
"Samples","Amostras"
"Save","Salvar"
"Save & Generate","Salvar & Gerar"
"Save Account","Salvar Conta"
"Save Cache Settings","Salvar Configurações de Cache"
"Save Config","Salvar Configurações"
"Save Currency Rates","Salvar Taxas de Moeda"
"Save Profile","Salvar Perfil"
"Save Role","Salvar Cargo"
"Save Template","Salvar Template"
"Save User","Salvar Usuário"
"Save and Continue Edit","Salvar e Continuar Editando"
"Search","Pesquisar"
"Search Index","Índice de Pesquisa"
"Search Term","Termo de Pesquisa"
"Search Terms","Termos de Pesquisa"
"Select","Selecionar"
"Select All","Selecionar Todos"
"Select Category","Selecionar Categoria"
"Select Date","Selecionar Data"
"Select Range","Selecionar Intervalo"
"Select date","Selecionar data"
"Selected allowed currency ""%s"" is not available in installed currencies.","As moedas permitidas selecionadas ""%s"" não estão disponíveis entre as moedas instaladas."
"Selected base currency is not available in installed currencies.","A moeda base selecionada não está disponível entre as moedas instaladas."
"Selected default display currency is not available in allowed currencies.","A moeda padrão de exibição selecionada não está disponível entre as moedas permitidas."
"Selected default display currency is not available in installed currencies.","A moeda padrão de exibição selecionada não está disponível entre as moedas instaladas."
"Self-assigned roles cannot be deleted.","Os cargos auto-atribuídos não podem ser excluídos."
"Sender","Remetente"
"Separate Email","Email Separado"
"Shipment #%s comment added","Comentário de envio #%s adicionado"
"Shipment #%s created","Envio #%s criado"
"Shipment Comments","Comentários de Envio"
"Shipment History","Histórico de Envios"
"Shipments","Envios"
"Shipping","Envio"
"Shipping Address","Endereço de Envio"
"Shipping Address: ","Endereço de Envio: "
"Shipping Origin","Origem do Envio"
"Shipping Price","Preço do Envio"
"Shipping address selection is not applicable","A seleção de endereço de envio não é aplicável"
"Shipping method must be specified.","O método de envio deve ser especificado."
"Shipping method selection is not applicable","A seleção do método de envio não é aplicável"
"Shopping Cart","Carrinho de Compras"
"Shopping Cart Price Rules","Regras de Preço do Carrinho de Compras"
"Shopping Cart from %s","Carrinho de Compras de %s"
"Show By","Exibir Por"
"Show Report For:","Exibir Relatório Por:"
"Show Reviews","Exibir Avaliações"
"Sitemap Information","Informação do Sitemap"
"Size for %s","Tamanho para %s"
"Skip Category Selection","Pular a Seleção de Categoria"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Alguns items neste pedido têm faturas e tipos de envio diferentes. Você somente pode criar um envio após a fatura for criada."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Alguns dos itens comprados não existem mais no catálogo items e serão removidos se você tentar editar o pedido."
"Sorry, this feature is coming soon...","Desculpe, esse recurso estará disponível em breve..."
"Special Price:","Preço Especial:"
"Specific Countries","Países Específicos"
"Specified","Especificado"
"Specified profile does not exist.","O perfil especificado não existe."
"Spreadsheet Name:","Nome da Planilha:"
"Start Date","Data de Início"
"Starting profile execution, please wait...","Iniciando a execução do perfil, por favor aguarde..."
"State/Province:","Estado:"
"Static Blocks","Blocos Estáticos"
"Status","Status"
"Status:","Status:"
"Stock Quantity:","Quantidade em Estoque:"
"Stock notification was saved.","A notificação do estoque foi salva."
"Store","Loja"
"Store Email Addresses Section","Seção de Endereço de Email da Loja"
"Store View","Visão de Loja"
"Store:","Loja:"
"Stores","Lojas"
"Subject","Assunto"
"Submit","Enviar"
"Subpackage cannot be conflicting.","O subpacote não pode estar em conflito."
"Subtotal","Subtotal"
"Switch/Solo/Maestro Only","Somente Switch/Solo/Maestro"
"Symbol","Símbolo"
"Synchronization is required.","A sincronização é obrigatória."
"Synchronization of media storages has been successfully completed.","A sincronização dos armazenamentos de media foi concluída com sucesso."
"Synchronize","Sincronizar"
"Synchronizing %s to %s","Sincronizando %s até %s"
"Synchronizing...","Sincronizando..."
"System","Sistema"
"System Section","Seção do Sistema"
"System busy","Sistema ocupado"
"Tags","Tags"
"Target Path","Caminho de Destino"
"Tax","Imposto"
"Tb","Tb"
"Template","Template"
"Template Content","Conteúdo do Template"
"Template Information","Informação do Template"
"Template Name","Nome do Template"
"Template Styles","Estilos do Template"
"Template Subject","Assunto do Template"
"Template Type","Tipo do Template"
"Temporary (302)","Temporário (302)"
"Terms and Conditions","Termos e Condições"
"Text","Texto"
"The Catalog Rewrites were refreshed.","As Reescritas do Catálogo foram atualizadas."
"The CatalogInventory Stock Status has been rebuilt.","O Status do Estoque do CatalogInventory foi reconstruído."
"The Comment Text field cannot be empty.","O campo de Texto de Comentário não pode ficar em branco."
"The Flat Catalog Product was rebuilt","O Catálogo de Produtos Flat foi reconstruído"
"The JavaScript/CSS cache has been cleaned.","O cache JavaScript/CSS foi limpo."
"The JavaScript/CSS cache has been cleared.","O cache JavaScript/CSS foi apagado."
"The Layered Navigation indexing has been queued.","A indexação de Navegação em Camadas foi enfileirada."
"The Layered Navigation indexing queue has been canceled.","A fila de indexação de Navegação em Camadas foi cancelada."
"The Layered Navigation indices were refreshed.","Os índices de Navegação em Camadas foram atualizados."
"The Layered Navigation process has been queued to be killed.","O processo de Navegação em Camadas foi enfileirado para ser abortado."
"The Magento cache storage has been flushed.","O armazenamento de cache do Magento foi liberado."
"The URL Rewrite has been deleted.","A Reescrita de URL foi excluída."
"The URL Rewrite has been saved.","A Reescrita de URL foi salva."
"The account has been saved.","A conta foi salva."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","O arquivo pode ser comprimido com <a href=""%s"">%s</a> em sistemas Windows"
"The attribute set has been removed.","O conjunto de atributos foi removido."
"The backup's creation process will take time.","O processo de criação de backup irá demorar."
"The billing agreement has been canceled.","O contrato de cobrança foi cancelado."
"The billing agreement has been deleted.","O contrato de cobrança foi excluído."
"The cache storage has been flushed.","O armazenamento de cache foi liberado."
"The carrier needs to be specified.","A transportadora deve ser especificada."
"The catalog index has been rebuilt.","O índice de catálogo foi reconstruído."
"The catalog rewrites have been refreshed.","As reescritas do catálogo foram atualizadas."
"The configuration has been saved.","A configuração foi salva."
"The credit memo has been canceled.","O memorando de crédito foi cancelado."
"The credit memo has been created.","O memorando de crédito foi criado."
"The credit memo has been voided.","O memorando de crédito foi anulado."
"The custom variable has been deleted.","A variável personalizada foi excluída."
"The custom variable has been saved.","A variável personalizada foi salva."
"The customer has been deleted.","O cliente foi excluído."
"The customer has been saved.","O cliente foi salvo."
"The design change has been deleted.","A mudança de design foi excluída."
"The design change has been saved.","A mudança de design foi salva."
"The email address is empty.","O endereço de email está vazio."
"The email template has been deleted.","O template de email foi excluído."
"The email template has been saved.","O template de email foi salvo."
"The flat catalog category has been rebuilt.","O catálogo de categoria flat foi reconstruído."
"The group node name must be specified with field node name.","O nome do nó do grupo deve ser especificado com o nome do nó de campo."
"The image cache was cleaned.","O cache de imagem foi limpo."
"The image cache was cleared.","O cache de imagem foi apagado."
"The invoice and shipment have been created.","A fatura e o envio foram criados."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","A fatura e a entrega foram criados. A etiqueta de entrega não pode ser criada no momento."
"The invoice has been canceled.","A fatura foi cancelada."
"The invoice has been captured.","A fatura foi capturada."
"The invoice has been created.","A fatura foi criada."
"The invoice has been voided.","A fatura foi anulada."
"The invoice no longer exists.","A fatura não existe mais."
"The item %s (SKU %s) does not exist in the catalog anymore.","O item %s (SKU %s) não existe mais no catálogo."
"The order does not allow creating an invoice.","O pedido não permite a criação de uma fatura."
"The order no longer exists.","O pedido não existe mais."
"The poll has been deleted.","A enquete foi excluída."
"The poll has been saved.","A enquete foi salva."
"The profile has been deleted.","O perfil foi excluído."
"The profile has been saved.","O perfil foi salvo."
"The profile has been updated.","O perfil foi atualizado."
"The profile has no changes.","O perfil não tem mudanças."
"The profile you are trying to save no longer exists","O perfil que você está tentando salva não existe mais"
"The rating has been deleted.","A classificação foi excluída."
"The rating has been saved.","A classificação foi salva."
"The role has been deleted.","O cargo foi excluído."
"The role has been saved.","O cargo foi salvo."
"The role has been successfully saved.","O cargo foi salvo com sucesso."
"The search index has been rebuilt.","O índice de pesquisa foi reconstruído."
"The shipment has been created.","O envio foi criado."
"The shipment has been sent.","O envio foi enviado."
"The shipping label has been created.","A etiqueta de entrega foi criada."
"The tag has been deleted.","A tag foi excluída."
"The tag has been saved.","A tag foi salva."
"The transaction details have been updated.","Os detalhes da transação foram atualizados."
"The user has been deleted.","O usuário foi excluído."
"The user has been saved.","O usuário foi salvo."
"Themes JavaScript and CSS files combined to one file.","Arquivos Javascript e CSS de temas combinados em um arquivo."
"There is an error in one of the option rows.","Existe um erro em uma das linhas de opção."
"This Account is","Esta Conta está"
"This Email template no longer exists.","Este template de Email não existe mais."
"This Role no longer exists","Este Cargo não existe mais"
"This Role no longer exists.","Este Cargo não existe mais."
"This account is","Esta conta está"
"This account is inactive.","Esta conta está inativa."
"This action cannot be undone.","Esta ação não pode ser desfeita."
"This attribute set does not have attributes which we can use for configurable product","Este conjunto de atributos não contém atributos que podem ser usados para produtos configuráveis"
"This attribute shares the same value in all the stores","Este atributo tem o mesmo valor em todas as lojas"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Esta é uma loja de demonstração. Qualquer pedido feito nesta loja não será atendido ou entregue."
"This is a required field.","Este campo é obrigatório."
"This product is currently disabled.","Este produto está atualmente desabilitado."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","Este relatório depende da configuração de fuso horário. Uma vez que o fuso horário for alterado, as estatísticas vitalícias precisam ser atualizadas."
"This section is not allowed.","Esta seção não é permitida."
"This user no longer exists.","Este usuário não existe mais."
"Time","Horário"
"Time selection:","Selecção de horário:"
"Time:","Horário:"
"Timeout limit for response from synchronize process was reached.","O tempo limite de resposta do processo de sincronização chegou ao fim."
"To","Até"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Para cancelar autorizações pendentes e liberar quantidades que já foram processadas durante este pagamento, clique em Cancelar."
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Para usar o PayPal Payflow Link, você precisa configurar sua conta PayPal Payflow Link no website do PayPal."
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","Para usar o PayPal Payments Advanced, você precisa configurar sua conta PayPal Payments Advanced no website do PayPal."
"Toggle Editor","Alternar Editor"
"Tools","Ferramentas"
"Top 5 Search Terms","Top 5 Termos de Pesquisa"
"Total","Total"
"Total Invoiced","Total Faturado"
"Total Order Amount","Quantidade Total do Pedido"
"Total Refunded","Total Reembolsado"
"Total of %d record(s) have been deleted.","Total de %d registros foram excluídos."
"Total of %d record(s) have been updated.","Total de %d registros foram atualizados."
"Total of %d record(s) were canceled.","Total de %d registros foram cancelados."
"Total of %d record(s) were deleted","Total de %d registros foram excluídos"
"Total of %d record(s) were deleted.","Total de %d registros foram excluídos."
"Total of %d record(s) were updated","Total de %d registros foram atualizados"
"Total of %d record(s) were updated.","Total de %d registros foram atualizados."
"Track Order","Rastrear Pedido"
"Track this shipment","Rastrear este envio"
"Tracking number %s for %s assigned","Número de rastreamento %s atribuído para %s"
"Tracking number cannot be empty.","O número de rastreamento não pode ficar em branco."
"Transaction Data","Dados da Transação"
"Transaction Details","Detalhes da Transação"
"Transaction ID","ID da Transação"
"Transaction Type","Tipo da Transação"
"Transactional Emails","Emails Transacionais"
"Transactions","Transações"
"Try Magento Go for Free","Experimente o Magento Go gratuitamente"
"Type","Tipo"
"Type:","Tipo:"
"URL Rewrite","Reescrita de URL"
"URL Rewrite Information","Informação de Reescrita de URL"
"URL Rewrite Management","Gerenciamento de Reescrita de URL"
"Unable to cancel the credit memo.","Não foi possível cancelar o memorando de crédito."
"Unable to find a Email Template to delete.","Não foi possível encontrar um Template de Email para excluir."
"Unable to find a poll to delete.","Não foi possível encontrar uma enquete para excluir."
"Unable to find a tag to delete.","Não foi possível encontrar uma tag para excluir."
"Unable to find a user to delete.","Não foi possível encontrar um usuário para excluir."
"Unable to initialize import model","Não foi possível inicializar o model de importação"
"Unable to refresh lifetime statistics.","Não foi possível atualizar as estatísticas vitalícias."
"Unable to refresh recent statistics.","Não foi possível atualizar as estatísticas recentes."
"Unable to save the cron expression.","Não foi possível salvar a expressão do cron."
"Unable to save the invoice.","Não foi possível salvar a fatura."
"Unable to send the invoice email.","Não foi possível enviar o email de fatura."
"Unable to send the shipment email.","Não foi possível enviar o email de envio."
"Unable to update transaction details.","Não foi possível atualizar os detalhes da transação."
"Unable to void the credit memo.","Não foi possível anular o memorando de crédito."
"Unknown","Desconhecido"
"Unlimited","Ilimitado"
"Update","Atualizar"
"Updated At","Atualizado Em"
"Upload File","Enviar Arquivo"
"Upload Files","Enviar Arquivos"
"Upload HTTP Error","Erro HTTP do Upload"
"Upload I/O Error","Erro I/O do Upload"
"Upload Security Error","Erro de Segurança do Upload"
"Upload import file","Enviar arquivo de importação"
"Uploaded file is larger than %.2f kilobytes allowed by server","O arquivo enviado é maior que %.2f kilobytes permitidos pelo servidor"
"Use All Available Attributes","Usar Todos os Atributos Disponíveis"
"Use Config Settings","Usar Configuração de Ambiente"
"Use Default","Usar Padrão"
"Use Default Value","Usar Valor Padrão"
"Use Default Variable Values","Usar Valores Padrões da Variável"
"Use FTP Connection","Usar Conexão FTP"
"Use Website","Usar Website"
"Used Currently For","Usado Atualmente Para"
"Used as Default For","Usado como Padrão Para"
"User Email","Email do Usuário"
"User ID","ID do Usuário"
"User Info","Info do Usuário"
"User Information","Informações do Usuário"
"User Name","Nome do Usuário"
"User Name is required field.","Nome do Usuário é um campo obrigatório."
"User Name:","Nome do Usuário:"
"User Password","Senha do Usuário"
"User Role","Cargo do Usuário"
"User Roles","Cargos do Usuário"
"User Roles Information","Informação dos Cargos do Usuário"
"User Type Resources","Recursos do Tipo de Usuário"
"User name","Nome do usuário"
"Users","Usuários"
"VAT Number is Invalid","O CPF é Inválido"
"VAT Number is Valid","O CPF é Válido"
"Validation Results","Resultados de Validação"
"Value","Valor"
"Value Delimiter:","Delimitador de Valor:"
"Variable","Variável"
"Variable Code","Código da Variável"
"Variable HTML Value","Valor HTML da Variável"
"Variable ID","ID da Variável"
"Variable Name","Nome da Variável"
"Variable Plain Value","Valor Simples da Varíavel"
"Verifier code: %s","Código verificador: %s"
"View Actions XML","Exibir XML de Ações"
"View Full Size","Exibir Tamanho Grande"
"View Memo","Exibir Memorando"
"View Memo for #%s","Exibir Memorando para #%s"
"View Shipment","Exibir Envio"
"View Statistics For:","Exibir Estatísticas Para:"
"Visibility:","Visibilidade:"
"Warning","Aviso"
"Warning! Empty value can cause problems with CSV format.","Aviso! Valores vazios podem causar problemas com formato CSV."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Aviso!\r\nEsta ação irá remover este usuário do já atribuído cargo\r\nVocê tem certeza?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Aviso!\r\nEsta ação irá remover estes usuários dos já atribuídos cargos\r\nVocê tem certeza?"
"Warning: Please do not close the window during importing/exporting data","Aviso: Por favor não feche a janela durante a importação/exportação de dados"
"Watermark File for %s","Arquivo de Marca D'água para %s"
